"site","quadrat","ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","dia","comparison"
"E2B","13","23","Pocillopora","37  ",26.36,"Pocillopora","7  ",26.76,"survived",0.0151745068285282,5.79332326037646,"2018_2020"
"E2B","13","24","Pocillopora","35  ",37.65,NA,"",0,"died",NA,6.92368896321021,"2018_2020"
"E2B","13","25","Pocillopora","34  ",90.54,"Pocillopora","4  ",128.94,"survived",0.424121935056329,10.7368109036306,"2018_2020"
"E2B","13","26","Acropora","24  ",42.88,NA,"",0,"died",NA,7.3889452344867,"2018_2020"
"E2B","13","27","Pocillopora","6  ",131.23,NA,"",0,"died",NA,12.9262223969571,"2018_2020"
"E2B","13","29","Pocillopora","5  ",237.81,"Pocillopora","20  ",9.01,"died",-0.962112610907868,17.4008360757025,"2018_2020"
"E2B","13","30","Pocillopora","3  4  ",390.2,NA,"",0,"died",NA,22.2894161062075,"2018_2020"
"E2B","13","31","Pocillopora","17  ",23.52,NA,"",0,"died",NA,5.4723481333127,"2018_2020"
"E2B","13","32","Pocillopora","1  ",2.44,NA,"",0,"died",NA,1.76258460482151,"2018_2020"
"E2B","13","33","Acropora","2  ",3.91,NA,"",0,"died",NA,2.23122536287003,"2018_2020"
"E2B","13","34","Pocillopora","7  ",9.41,NA,"",0,"died",NA,3.4613847107708,"2018_2020"
"E2B","13","35","Pocillopora","19  ",122.34,"Pocillopora","1  ",67.24,"survived",-0.450384175249305,12.4807101521868,"2018_2020"
"E2B","13","36","Pocillopora","32  ",16.31,"Pocillopora","3  ",30.57,"survived",0.874310239117106,4.55703159684355,"2018_2020"
"E2B","13","37","Acropora","33  ",17.74,NA,"",0,"died",NA,4.75260660307602,"2018_2020"
"E2B","13","38","Pocillopora","36  ",5.82,NA,"",0,"died",NA,2.72217819959654,"2018_2020"
"E2B","13","39","Acropora","38  ",1.13,"Acropora","6  ",6.66,"survived",4.89380530973451,1.19948350782774,"2018_2020"
"E2B","14","0","Pocillopora","2  ",322.46,"Pocillopora","0  ",393.75,"survived",0.221081684550022,20.2624979604021,"2018_2020"
"E2B","14","1","Pocillopora","37  ",363.67,"Pocillopora","39  ",339,"survived",-0.0678362251491737,21.5183416004542,"2018_2020"
"E2B","14","4","Pocillopora","6  ",23.66,"Pocillopora","9  ",31.57,"survived",0.334319526627219,5.48861071933818,"2018_2020"
"E2B","14","5","Pocillopora","3  ",111.36,NA,"",0,"died",NA,11.907474782745,"2018_2020"
"E2B","14","6","Pocillopora","1  ",56.26,"Pocillopora","20  ",81.53,"survived",0.449164592961251,8.46359597256392,"2018_2020"
"E2B","14","7","Pocillopora","4  ",44.74,NA,"",0,"died",NA,7.54749874007616,"2018_2020"
"E2B","14","10","Pocillopora","7  ",230.49,NA,"",0,"died",NA,17.1309364211653,"2018_2020"
"E2B","14","11","Pocillopora","11  ",95.33,"Pocillopora","12  ",136.68,"survived",0.433756425049827,11.017165052753,"2018_2020"
"E2B","14","12","Pocillopora","8  ",44.55,"Pocillopora","14  15  17  ",17.11,"survived",-0.615937149270483,7.5314554846956,"2018_2020"
"E2B","14","13","Pocillopora","14  36  ",231.04,"Pocillopora","13  34  ",200.16,"survived",-0.133656509695291,17.1513633398518,"2018_2020"
"E2B","14","14","Pocillopora","13  ",49.71,"Pocillopora","11  ",28.32,"survived",-0.430295715147858,7.95567330706741,"2018_2020"
"E2B","14","15","Pocillopora","16  ",59.05,"Pocillopora","18  47  ",4.33,"died",-0.926672311600339,8.67091662493714,"2018_2020"
"E2B","14","16","Pocillopora","25  ",225.09,"Pocillopora","29  30  ",26.23,"survived",-0.883468834688347,16.9290723054879,"2018_2020"
"E2B","14","17","Pocillopora","18  ",25.19,NA,"",0,"died",NA,5.66329445922413,"2018_2020"
"E2B","14","18","Pocillopora","17  ",123.81,NA,"",0,"died",NA,12.5554684513825,"2018_2020"
"E2B","14","19","Pocillopora","21  ",36.31,"Pocillopora","22  ",40.46,"survived",0.114293583034977,6.79936231343306,"2018_2020"
"E2B","14","20","Pocillopora","19  ",139.96,"Pocillopora","21  ",117.26,"survived",-0.162189196913404,13.3492549110852,"2018_2020"
"E2B","14","21","Pocillopora","23  ",90.3,"Pocillopora","6  ",12.48,"survived",-0.861794019933555,10.7225710951052,"2018_2020"
"E2B","14","22","Pocillopora","22  ",82.49,"Pocillopora","1  ",10.63,"survived",-0.871135895260032,10.2483915833268,"2018_2020"
"E2B","14","23","Pocillopora","29  ",102.37,NA,"",0,"died",NA,11.4167216044948,"2018_2020"
"E2B","14","24","Pocillopora","31  ",223.07,"Pocillopora","23  24  25  ",236.32,"survived",0.0593983951226073,16.8529387717416,"2018_2020"
"E2B","14","25","Pocillopora","26  ",77.49,NA,"",0,"died",NA,9.93294177580478,"2018_2020"
"E2B","14","26","Pocillopora","27  ",64.99,"Pocillopora","31  ",57.86,"survived",-0.10970918602862,9.09658386496482,"2018_2020"
"E2B","14","27","Pocillopora","34  ",117.79,"Pocillopora","41  42  43  ",84.49,"survived",-0.28270651158842,12.246423395194,"2018_2020"
"E2B","14","28","Pocillopora","24  ",189.9,NA,"",0,"died",NA,15.5495398499508,"2018_2020"
"E2B","14","29","Pocillopora","35  ",48.24,"Pocillopora","45  ",41.56,"survived",-0.138474295190713,7.83715992168236,"2018_2020"
"E2B","14","31","Pocillopora","33  ",244.62,"Pocillopora","46  ",77.1,"survived",-0.684817267598725,17.6482253338152,"2018_2020"
"E2B","14","32","Acropora","9  ",121.74,NA,"",0,"died",NA,12.4500675570881,"2018_2020"
"E2B","14","33","Pocillopora","0  ",7.99,"Pocillopora","44  ",35.94,"survived",3.49812265331665,3.18954290807224,"2018_2020"
"E2B","14","34","Pocillopora","5  ",185.07,"Pocillopora","7  ",70.85,"survived",-0.617171880909926,15.3505192923281,"2018_2020"
"E2B","14","35","Acropora","12  ",53.05,"Acropora","10  ",95.05,"survived",0.791705937794533,8.21859828974506,"2018_2020"
"E2B","14","36","Pocillopora","15  ",26.17,"Pocillopora","28  ",27.23,"survived",0.0405043943446694,5.77240668055528,"2018_2020"
"E2B","14","37","Pocillopora","20  ",8.54,NA,"",0,"died",NA,3.29749385322221,"2018_2020"
"E2B","14","38","Pocillopora","28  ",18.62,NA,"",0,"died",NA,4.86905743681143,"2018_2020"
"E2B","14","39","Pocillopora","30  ",7.75,"Pocillopora","27  ",46.95,"survived",5.05806451612903,3.14127465715711,"2018_2020"
"E2B","14","40","Pocillopora","32  ",6.52,"Pocillopora","38  ",14.26,"survived",1.18711656441718,2.88123616381463,"2018_2020"
"E2B","15","0","Pocillopora","24  ",32.1,"Pocillopora","2  ",12.94,"survived",-0.596884735202492,6.39304226374257,"2018_2020"
"E2B","15","1","Pocillopora","23  ",358.84,"Pocillopora","3  ",132.95,"survived",-0.629500613086612,21.3749684966497,"2018_2020"
"E2B","15","2","Acropora","29  ",47.59,"Acropora","23  ",83.93,"survived",0.763605799537718,7.78418074905422,"2018_2020"
"E2B","15","3","Acropora","26  ",40.74,NA,"",0,"died",NA,7.20220654053399,"2018_2020"
"E2B","15","4","Pocillopora","25  ",43.6,NA,"",0,"died",NA,7.45072104902962,"2018_2020"
"E2B","15","5","Acropora","27  ",130.49,NA,"",0,"died",NA,12.8897256833686,"2018_2020"
"E2B","15","7","Pocillopora","4  ",79.31,NA,"",0,"died",NA,10.0489117964557,"2018_2020"
"E2B","15","8","Acropora","28  ",20.76,"Acropora","6  ",29.99,"survived",0.444605009633911,5.14125013481176,"2018_2020"
"E2B","15","13","Pocillopora","11  ",20.59,NA,"",0,"died",NA,5.12015646500153,"2018_2020"
"E2B","15","14","Pocillopora","30  31  ",400.25,"Pocillopora","8  ",138.33,"survived",-0.654391005621486,22.574634610116,"2018_2020"
"E2B","15","15","Pocillopora","17  ",57.31,"Pocillopora","27  ",63.86,"survived",0.114290699703368,8.54221038776102,"2018_2020"
"E2B","15","16","Pocillopora","2  ",116.16,"Pocillopora","4  ",143.5,"survived",0.235365013774105,12.161394061391,"2018_2020"
"E2B","15","17","Pocillopora","32  ",205.24,NA,"",0,"died",NA,16.1653853700258,"2018_2020"
"E2B","15","18","Pocillopora","5  ",225,"Pocillopora","7  18  ",148.18,"survived",-0.341422222222222,16.9256875064327,"2018_2020"
"E2B","15","19","Pocillopora","35  ",329.11,"Pocillopora","15  ",230.39,"survived",-0.299960499529033,20.4703655699597,"2018_2020"
"E2B","15","20","Pocillopora","33  ",38.38,NA,"",0,"died",NA,6.99048880457837,"2018_2020"
"E2B","15","21","Pocillopora","34  ",113.83,"Pocillopora","9  ",307.9,"survived",1.70491083194237,12.0388063103118,"2018_2020"
"E2B","15","22","Pocillopora","1  ",170.35,"Pocillopora","11  ",10.72,"died",-0.937070736718521,14.727401551042,"2018_2020"
"E2B","15","23","Pocillopora","0  ",124.86,"Pocillopora","1  30  ",125.44,"survived",0.00464520262694216,12.6085958597947,"2018_2020"
"E2B","15","24","Pocillopora","21  22  ",13.29,NA,"",0,"died",NA,4.1135572865259,"2018_2020"
"E2B","15","25","Pocillopora","8  9  10  ",60.13,"Pocillopora","19  20  ",52,"survived",-0.135207051388658,8.74985107444266,"2018_2020"
"E2B","15","26","Pocillopora","6  ",139.16,"Pocillopora","16  17  ",43.21,"survived",-0.689494107502156,13.3110486080303,"2018_2020"
"E2B","15","27","Pocillopora","37  ",49.64,NA,"",0,"died",NA,7.95006987394787,"2018_2020"
"E2B","15","28","Pocillopora","36  ",61.48,"Pocillopora","24  ",85.18,"survived",0.385491216655823,8.8475288759245,"2018_2020"
"E2B","15","29","Pocillopora","38  ",247.93,"Pocillopora","12  13  14  26  ",122.46,"survived",-0.506070261767434,17.7672248909668,"2018_2020"
"E2B","15","30","Pocillopora","39  ",333.14,"Pocillopora","10  ",42,"survived",-0.873926877589002,20.5953155337099,"2018_2020"
"E2B","15","31","Pocillopora","40  ",45.65,NA,"",0,"died",NA,7.62386943862237,"2018_2020"
"E2B","15","32","Pocillopora","42  ",29.6,NA,"",0,"died",NA,6.13904638556843,"2018_2020"
"E2B","15","33","Pocillopora","20  18  ",215.62,"Pocillopora","28  ",188.12,"survived",-0.127539189314535,16.5691252224068,"2018_2020"
"E2B","15","34","Pocillopora","15  ",24.46,"Pocillopora","32  ",38.33,"survived",0.5670482420278,5.58063072279667,"2018_2020"
"E2B","15","35","Pocillopora","16  ",167.94,"Pocillopora","25  ",114.72,"survived",-0.316898892461593,14.622853659352,"2018_2020"
"E2B","15","37","Pocillopora","14  ",59.55,NA,"",0,"died",NA,8.70754930442423,"2018_2020"
"E2B","15","39","Pocillopora","12  ",90.68,"Pocillopora","21  ",35.05,"survived",-0.613475959417733,10.7451087438231,"2018_2020"
"E2B","15","40","Pocillopora","7  ",256.16,NA,"",0,"died",NA,18.0597076880928,"2018_2020"
"E2B","15","42","Pocillopora","13  ",16.44,NA,"",0,"died",NA,4.57515662195799,"2018_2020"
"E2B","15","43","Pocillopora","19  ",289.95,"Pocillopora","29  ",246.85,"survived",-0.148646318330747,19.2139482146684,"2018_2020"
"E2B","15","44","Pocillopora","41  ",118.7,"Pocillopora","0  ",52.71,"survived",-0.555939342881213,12.2936379465179,"2018_2020"
"E2B","15","47","Pocillopora","3  ",91.08,"Pocillopora","5  ",105.03,"survived",0.153162055335968,10.7687816272074,"2018_2020"
"E2B","15","48","Pocillopora","43  ",21.33,"Pocillopora","31  ",28.76,"survived",0.348335677449602,5.21135294229829,"2018_2020"
"E2B","15","49","Pocillopora","44  ",4.45,"Pocillopora","33  ",6.52,"survived",0.465168539325843,2.38031846064166,"2018_2020"
"E2B","16","1","Pocillopora","0  ",253.53,"Pocillopora","33  ",284.33,"survived",0.121484636926596,17.9667587999813,"2018_2020"
"E2B","16","2","Pocillopora","1  ",71.88,"Pocillopora","3  ",87.69,"survived",0.219949916527546,9.56663255673403,"2018_2020"
"E2B","16","3","Pocillopora","26  ",24.01,NA,"",0,"died",NA,5.52905791876801,"2018_2020"
"E2B","16","6","Pocillopora","25  ",13.16,NA,"",0,"died",NA,4.09338886605154,"2018_2020"
"E2B","16","7","Pocillopora","4  ",323.65,"Pocillopora","5  ",356.26,"survived",0.10075699057624,20.299851690432,"2018_2020"
"E2B","16","8","Pocillopora","6  ",24.83,"Pocillopora","9  10  ",3.27,"survived",-0.868304470398711,5.622680668131,"2018_2020"
"E2B","16","9","Pocillopora","7  ",247.8,"Pocillopora","7  8  ",186.15,"survived",-0.248789346246973,17.7625662331031,"2018_2020"
"E2B","16","10","Pocillopora","9  ",301.35,NA,"",0,"died",NA,19.5880253421814,"2018_2020"
"E2B","16","11","Pocillopora","8  ",155.96,"Pocillopora","11  12  13  25  26  27  30  31  ",17.93,"survived",-0.885034624262631,14.0916443113249,"2018_2020"
"E2B","16","13","Pocillopora","16  ",247.98,"Pocillopora","34  ",250.85,"survived",0.011573513993064,17.7690163572277,"2018_2020"
"E2B","16","14","Pocillopora","17  ",282.28,"Pocillopora","28  ",257.1,"survived",-0.089202210571064,18.9581132681457,"2018_2020"
"E2B","16","15","Acropora","27  28  ",237.99,"Acropora","22  23  ",7.6,"died",-0.968065885121224,17.4074202353916,"2018_2020"
"E2B","16","16","Pocillopora","15  ",58.93,"Pocillopora","21  ",48.25,"survived",-0.181231970134057,8.66210172944437,"2018_2020"
"E2B","16","18","Pocillopora","14  ",126.32,"Pocillopora","19  ",97.24,"survived",-0.230208993033566,12.6820983788546,"2018_2020"
"E2B","16","19","Pocillopora","24  ",175.92,"Pocillopora","16  17  18  ",56.72,"survived",-0.677580718508413,14.966238696139,"2018_2020"
"E2B","16","20","Acropora","23  ",242.06,NA,"",0,"died",NA,17.5556362516029,"2018_2020"
"E2B","16","21","Pocillopora","20  21  ",52.06,NA,"",0,"died",NA,8.14155087799079,"2018_2020"
"E2B","16","22","Pocillopora","18  ",20.51,NA,"",0,"died",NA,5.11019990435973,"2018_2020"
"E2B","16","23","Pocillopora","19  ",130.01,"Pocillopora","29  ",136.95,"survived",0.0533805091916006,12.8659967826445,"2018_2020"
"E2B","16","24","Pocillopora","22  ",4.78,NA,"",0,"died",NA,2.46699919412919,"2018_2020"
"E2B","16","25","Pocillopora","11  ",12.01,NA,"",0,"died",NA,3.91044843109704,"2018_2020"
"E2B","16","26","Pocillopora","13  29  ",84.16,"Pocillopora","0  ",52.16,"survived",-0.380228136882129,10.3516105068202,"2018_2020"
"E2B","16","27","Acropora","2  ",3.57,"Acropora","4  ",14.72,"survived",3.12324929971989,2.13200965633473,"2018_2020"
"E2B","16","28","Pocillopora","3  ",66.26,"Pocillopora","2  ",110.26,"survived",0.664050709326894,9.18503414441949,"2018_2020"
"E2B","16","29","Pocillopora","5  ",85.03,NA,"",0,"died",NA,10.404977582332,"2018_2020"
"E2B","16","30","Acropora","10  ",2.17,NA,"",0,"died",NA,1.66220630851748,"2018_2020"
"E2B","16","31","Pocillopora","12  ",3.21,NA,"",0,"died",NA,2.02165747311454,"2018_2020"
"E2B","16","32","Acropora","30  ",1.82,"Acropora","1  ",9.62,"survived",4.28571428571428,1.52226672151039,"2018_2020"
"E2B","16","33","Pocillopora","31  ",2.18,"Pocillopora","6  ",16.97,"survived",6.78440366972477,1.66603187470188,"2018_2020"
"E2B","17","0","Pocillopora","4  ",5.6,NA,"",0,"died",NA,2.67023247124982,"2018_2020"
"E2B","17","1","Pocillopora","1  ",73.14,"Pocillopora","3  4  ",32.9,"survived",-0.55017774131802,9.65011607712207,"2018_2020"
"E2B","17","3","Pocillopora","16  ",67.55,"Pocillopora","9  ",30.26,"survived",-0.552035529237602,9.27401376141206,"2018_2020"
"E2B","17","4","Acropora","13  ",8.48,NA,"",0,"died",NA,3.28588973329206,"2018_2020"
"E2B","17","5","Acropora","11  ",177.11,NA,"",0,"died",NA,15.01677248173,"2018_2020"
"E2B","17","6","Pocillopora","10  ",26.68,NA,"",0,"died",NA,5.82838151235265,"2018_2020"
"E2B","17","7","Pocillopora","8  9  ",98.46,"Pocillopora","6  7  ",116.15,"survived",0.179666869794841,11.1965693663115,"2018_2020"
"E2B","17","8","Pocillopora","0  ",298.24,"Pocillopora","0  ",340.21,"survived",0.140725590128755,19.4866867841051,"2018_2020"
"E2B","17","10","Pocillopora","15  ",40.84,"Pocillopora","26  27  ",9.15,"survived",-0.775954946131244,7.21104035538452,"2018_2020"
"E2B","17","11","Pocillopora","12  ",151.73,"Pocillopora","8  ",241.58,"survived",0.59217030251104,13.8992314939592,"2018_2020"
"E2B","17","14","Pocillopora","18  ",93.65,"Pocillopora","11  ",147.39,"survived",0.573838761345435,10.9196558262817,"2018_2020"
"E2B","17","16","Pocillopora","20  ",139.26,NA,"",0,"died",NA,13.3158303909226,"2018_2020"
"E2B","17","17","Pocillopora","19  ",231.84,"Pocillopora","20  ",281.41,"survived",0.213811249137336,17.1810318680631,"2018_2020"
"E2B","17","18","Pocillopora","25  ",85.64,"Pocillopora","13  ",93.04,"survived",0.0864082204577301,10.442233219533,"2018_2020"
"E2B","17","19","Pocillopora","26  ",298.34,"Pocillopora","14  ",371.79,"survived",0.246195615740431,19.4899534575198,"2018_2020"
"E2B","17","21","Acropora","23  ",123.86,NA,"",0,"died",NA,12.5580034245455,"2018_2020"
"E2B","17","22","Pocillopora","27  ",357.35,"Pocillopora","22  23  ",23.26,"died",-0.934909752343641,21.3305450308029,"2018_2020"
"E2B","17","23","Pocillopora","30  ",130.27,"Pocillopora","15  ",180.44,"survived",0.385123205649804,12.8788553642259,"2018_2020"
"E2B","17","24","Pocillopora","29  ",75.67,"Pocillopora","24  ",106.61,"survived",0.408880666049954,9.81560168049365,"2018_2020"
"E2B","17","25","Pocillopora","2  ",5.33,NA,"",0,"died",NA,2.60506559868239,"2018_2020"
"E2B","17","26","Pocillopora","3  ",3.9,NA,"",0,"died",NA,2.22837030685367,"2018_2020"
"E2B","17","27","Acropora","5  ",5.39,NA,"",0,"died",NA,2.61968722295669,"2018_2020"
"E2B","17","28","Pocillopora","6  ",19.43,"Pocillopora","12  ",43.88,"survived",1.25836335563562,4.97383597982525,"2018_2020"
"E2B","17","29","Pocillopora","7  ",14.04,"Pocillopora","5  ",27.67,"survived",0.970797720797721,4.22803538396756,"2018_2020"
"E2B","17","30","Pocillopora","14  ",314.07,NA,"",0,"died",NA,19.9971583935061,"2018_2020"
"E2B","17","31","Acropora","17  ",34.5,"Acropora","10  ",45.38,"survived",0.31536231884058,6.62772693261899,"2018_2020"
"E2B","17","32","Acropora","21  ",9.59,NA,"",0,"died",NA,3.49433358940016,"2018_2020"
"E2B","17","33","Pocillopora","22  ",36.97,"Pocillopora","16  17  18  ",47.9,"survived",0.29564511766297,6.86087938742979,"2018_2020"
"E2B","17","34","Pocillopora","24  ",61.05,"Pocillopora","21  ",114.95,"survived",0.882882882882883,8.81653413797518,"2018_2020"
"E2B","17","35","Acropora","28  ",11.88,"Acropora","25  ",5.2,"survived",-0.562289562289562,3.88922688865714,"2018_2020"
"E2B","17","36","Pocillopora","31  ",18.04,"Pocillopora","28  ",17.42,"survived",-0.0343680709534367,4.79262364337346,"2018_2020"
"E2B","18","1","Pocillopora","0  ",494.15,"Pocillopora","0  ",450.86,"survived",-0.087604978245472,25.083287683852,"2018_2020"
"E2B","18","2","Pocillopora","2  ",278.94,NA,"",0,"died",NA,18.8456212051613,"2018_2020"
"E2B","18","3","Pocillopora","4  ",56.16,NA,"",0,"died",NA,8.45607076793511,"2018_2020"
"E2B","18","4","Pocillopora","9  ",165.67,"Pocillopora","29  ",246.52,"survived",0.488018349731394,14.5236908317505,"2018_2020"
"E2B","18","5","Pocillopora","12  ",1.72,NA,"",0,"died",NA,1.47985540406638,"2018_2020"
"E2B","18","7","Pocillopora","3  ",132.72,"Pocillopora","4  ",117.19,"survived",-0.117013261000603,12.9993981544243,"2018_2020"
"E2B","18","8","Pocillopora","22  ",123.75,"Pocillopora","14  15  ",154.24,"survived",0.246383838383838,12.552425807826,"2018_2020"
"E2B","18","9","Pocillopora","19  ",3.85,NA,"",0,"died",NA,2.21403980253978,"2018_2020"
"E2B","18","11","Pocillopora","18  ",82.54,"Pocillopora","1  2  3  ",54.36,"survived",-0.341410225345287,10.2514970624997,"2018_2020"
"E2B","18","12","Pocillopora","20  ",120.85,"Pocillopora","5  ",156.37,"survived",0.293918080264791,12.4044749579031,"2018_2020"
"E2B","18","13","Pocillopora","21  ",54.15,NA,"",0,"died",NA,8.3033680724998,"2018_2020"
"E2B","18","15","Pocillopora","23  ",32.84,"Pocillopora","13  ",46.85,"survived",0.426613885505481,6.4663116727469,"2018_2020"
"E2B","18","16","Acropora","24  ",436.84,"Acropora","16  ",470.64,"survived",0.077373866862009,23.5839344198992,"2018_2020"
"E2B","18","17","Acropora","27  ",107.19,NA,"",0,"died",NA,11.6824032972742,"2018_2020"
"E2B","18","18","Pocillopora","26  ",106.03,"Pocillopora","18  ",129.67,"survived",0.222955767235688,11.6190184150069,"2018_2020"
"E2B","18","19","Pocillopora","30  ",61.46,"Pocillopora","12  ",85.81,"survived",0.39619264562317,8.84608966828977,"2018_2020"
"E2B","18","20","Pocillopora","31  ",165.89,"Pocillopora","6  ",179.23,"survived",0.0804147326541685,14.5333309353402,"2018_2020"
"E2B","18","21","Pocillopora","32  ",83.42,"Pocillopora","7  8  9  10  11  ",12.47,"survived",-0.850515463917526,10.3060003309629,"2018_2020"
"E2B","18","22","Pocillopora","29  ",481.85,"Pocillopora","22  21  20  19  ",259.94,"survived",-0.460537511673757,24.7691435990556,"2018_2020"
"E2B","18","23","Pocillopora","1  ",62.19,NA,"",0,"died",NA,8.89846994078644,"2018_2020"
"E2B","18","24","Acropora","5  ",3.58,NA,"",0,"died",NA,2.13499357613832,"2018_2020"
"E2B","18","25","Acropora","6  ",3.51,NA,"",0,"died",NA,2.11401769198378,"2018_2020"
"E2B","18","26","Acropora","7  ",3.19,NA,"",0,"died",NA,2.01534963410947,"2018_2020"
"E2B","18","27","Pocillopora","8  ",9.79,NA,"",0,"died",NA,3.53058283332331,"2018_2020"
"E2B","18","28","Pocillopora","10  ",26.95,NA,"",0,"died",NA,5.8577987103188,"2018_2020"
"E2B","18","29","Pocillopora","11  ",40.51,"Pocillopora","30  ",68.78,"survived",0.69785238212787,7.18184753090884,"2018_2020"
"E2B","18","30","Pocillopora","13  ",7.85,"Pocillopora","28  ",10.12,"survived",0.289171974522293,3.16147598854887,"2018_2020"
"E2B","18","31","Pocillopora","14  15  ",8.89,"Pocillopora","24  ",26.82,"survived",2.01687289088864,3.36438695050014,"2018_2020"
"E2B","18","32","Pocillopora","16  ",3.2,NA,"",0,"died",NA,2.01850601761613,"2018_2020"
"E2B","18","33","Pocillopora","17  ",14.62,NA,"",0,"died",NA,4.31448283621897,"2018_2020"
"E2B","18","34","Pocillopora","25  ",87.6,"Pocillopora","17  ",91.9,"survived",0.0490867579908677,10.5610503321782,"2018_2020"
"E2B","18","35","Pocillopora","28  ",51.19,NA,"",0,"died",NA,8.07323555304767,"2018_2020"
"E2B","18","36","Pocillopora","33  ",27.67,"Pocillopora","23  ",21.61,"survived",-0.219009757860499,5.93553183824516,"2018_2020"
"E2B","19","0","Pocillopora","8  ",244.69,"Pocillopora","17  ",46.9,"survived",-0.808328905962647,17.6507502447133,"2018_2020"
"E2B","19","1","Pocillopora","2  ",57.83,NA,"",0,"died",NA,8.58087657946637,"2018_2020"
"E2B","19","2","Pocillopora","11  12  ",299.59,"Pocillopora","8  ",231.87,"survived",-0.226042257752261,19.5307407746662,"2018_2020"
"E2B","19","4","Pocillopora","14  ",156.3,"Pocillopora","7  ",96.35,"survived",-0.383557261676264,14.1069961665163,"2018_2020"
"E2B","19","5","Pocillopora","13  ",166.14,"Pocillopora","6  ",7.04,"died",-0.957626098471169,14.5442778425847,"2018_2020"
"E2B","19","6","Pocillopora","16  ",32.6,"Pocillopora","5  ",14.69,"survived",-0.549386503067485,6.44263992152024,"2018_2020"
"E2B","19","7","Pocillopora","10  ",320.1,"Pocillopora","14  ",267.75,"survived",-0.163542642924086,20.1882138454526,"2018_2020"
"E2B","19","8","Pocillopora","0  ",147.46,"Pocillopora","15  ",179.31,"survived",0.215990777159908,13.702259057055,"2018_2020"
"E2B","19","9","Pocillopora","6  7  ",201.98,NA,"",0,"died",NA,16.0364872476989,"2018_2020"
"E2B","19","10","Pocillopora","1  ",147.78,"Pocillopora","19  ",120.86,"survived",-0.1821626742455,13.7171184991952,"2018_2020"
"E2B","19","11","Pocillopora","15  ",151.83,"Pocillopora","13  ",32.12,"survived",-0.788447605874992,13.9038109911326,"2018_2020"
"E2B","19","12","Pocillopora","17  ",336.37,"Pocillopora","4  ",317.92,"survived",-0.0548503136427148,20.6949169039783,"2018_2020"
"E2B","19","14","Pocillopora","21  ",62.37,"Pocillopora","21  ",9.86,"survived",-0.841911175244509,8.91133830606448,"2018_2020"
"E2B","19","15","Pocillopora","18  19  20  30  ",207.6,"Pocillopora","20  28  ",38.63,"survived",-0.813921001926782,16.2580604466529,"2018_2020"
"E2B","19","16","Pocillopora","36  ",42.39,"Pocillopora","3  ",12.35,"survived",-0.708657702288276,7.34660631185063,"2018_2020"
"E2B","19","17","Pocillopora","34  ",136.63,NA,"",0,"died",NA,13.1894927498053,"2018_2020"
"E2B","19","18","Pocillopora","33  ",303.22,"Pocillopora","30  ",9.1,"died",-0.969988787019326,19.6487072031367,"2018_2020"
"E2B","19","20","Pocillopora","31  ",87.36,"Pocillopora","1  ",73.75,"survived",-0.155792124542125,10.5465732173092,"2018_2020"
"E2B","19","21","Pocillopora","32  ",36.13,NA,"",0,"died",NA,6.7824880944445,"2018_2020"
"E2B","19","22","Pocillopora","22  ",154.37,"Pocillopora","24  ",192.81,"survived",0.249012113752672,14.0196286869791,"2018_2020"
"E2B","19","23","Pocillopora","40  42  ",163.09,"Pocillopora","29  ",166,"survived",0.017842908823349,14.4101574367131,"2018_2020"
"E2B","19","24","Pocillopora","39  ",27.33,NA,"",0,"died",NA,5.89895217454863,"2018_2020"
"E2B","19","25","Pocillopora","41  ",17.51,NA,"",0,"died",NA,4.72169719786357,"2018_2020"
"E2B","19","26","Pocillopora","43  ",327.54,"Pocillopora","9  ",355.14,"survived",0.0842645173108627,20.4214808591971,"2018_2020"
"E2B","19","27","Pocillopora","44  ",57.35,"Pocillopora","12  ",36.18,"survived",-0.369136878814298,8.54519092183209,"2018_2020"
"E2B","19","28","Pocillopora","38  ",41.01,NA,"",0,"died",NA,7.22603305622034,"2018_2020"
"E2B","19","29","Pocillopora","3  ",22.38,"Pocillopora","11  ",19.74,"survived",-0.117962466487936,5.33808027395364,"2018_2020"
"E2B","19","30","Pocillopora","23  ",6.93,"Pocillopora","26  ",10.41,"survived",0.502164502164502,2.97044610202149,"2018_2020"
"E2B","19","31","Pocillopora","24  ",5.9,NA,"",0,"died",NA,2.74082347369134,"2018_2020"
"E2B","19","32","Acropora","25  ",13.84,NA,"",0,"died",NA,4.19781315676802,"2018_2020"
"E2B","19","33","Acropora","26  ",2.59,NA,"",0,"died",NA,1.81595441045861,"2018_2020"
"E2B","19","34","Pocillopora","27  ",1.25,NA,"",0,"died",NA,1.26156626101008,"2018_2020"
"E2B","19","35","Acropora","28  ",2.4,NA,"",0,"died",NA,1.74807748894733,"2018_2020"
"E2B","19","36","Pocillopora","29  ",6.58,NA,"",0,"died",NA,2.89446302521856,"2018_2020"
"E2B","19","37","Pocillopora","45  ",10.05,NA,"",0,"died",NA,3.57715772990071,"2018_2020"
"E2B","2","0","Acropora","13  ",154.76,NA,"",0,"died",NA,14.0373270939739,"2018_2020"
"E2B","2","1","Pocillopora","0  ",493.65,NA,"",0,"died",NA,25.0705943539142,"2018_2020"
"E2B","2","7","Pocillopora","16  17  ",76.23,"Pocillopora","4  ",34.5,"survived",-0.547422274695002,9.85185518037905,"2018_2020"
